pu239f
1031.239973341258
1105.6341963177154
1101.613125346023
985.7535047744215
1102.6245118835354
1032.4854525396393
1141.2525527626913
1149.3688389684673
1041.6331992581224
1128.9167931360562
990.6941050513744
1116.0652936785907
1090.9212164534417
1119.0586350014414
1028.1629953582456
1126.3297007576914
1000.9126621366801
1058.058186050868
1076.5511277689504
1037.864340643621
1153.4016063749234
1190.956505807477
1057.7812917646402
1101.3007771748369
1175.3764025625476
1149.5570482021292
1088.8817336054638
1127.1366532522502
1106.8030736460994
1091.6644014992276
1131.7334940839007
1210.58285130865
1072.5977830307459
992.1619120442473
1073.77881152321
1041.6257913855893
1080.448037131842
1082.8646052464
1075.6549687288184
1078.5196230299366
1200.2958904923726
1058.9421503906356
1021.955711518274
1066.9024214572487
1084.072832350131
985.6829846386436
1076.3223331500676
1071.0804587399043
1183.9058640321591
1113.6143166973347
1101.4979718612399
1105.0514811057546
1179.0642917421937
1108.8793860854362
1078.4766165016174
1096.6686372939496
1107.717774518779
1170.4062245611829
1148.5151524244382
1053.9193649437627
1051.2478078952113
1026.9498131485434
1024.539738131858
1142.7993699357735
1074.8607013229405
1189.2884858927912
1050.7927683289697
1082.3585498691443
1055.2814710074808
1088.4919803709008
1148.4962978252358
1031.6559006424668
1172.2085689390226
1149.6417512498995
1098.9757514156152
1048.731766579779
1177.4210785548437
1182.9540160235256
1276.5779750739655
1002.793006327191
1151.0522717080348
1020.0925898898024
1085.689349504483
1052.729878815005
1116.5450252348041
1084.5495990366835
1123.271213152549
1102.8099085605718
1174.8485349736025
1050.6382077105052
1015.6269052968455
1178.9930498396388
1227.5363727702209
1108.0994282020945
1156.7663772936392
1100.328834010379
1184.8126911922525
1064.323424173937
1124.9065068770844
1054.9007764370212
1089.2153921204
1040.4163071957041
1095.1460441070747
1140.8255463164567
1104.3648293691801
1100.559258728841
1030.7949285719544
1051.7807402247026
1191.5784358023216
1081.6852842610137
1096.0234671394765
1120.0260256269999
1210.8046591241462
1069.4864893155243
1041.8664994003716
1054.6103084553556
1078.3912043586374
1096.7877173470124
1182.719862770589
1010.6978107215698
1013.4820084939762
1007.7496405923949
1186.0663863385346
1191.2074485757978
1010.1731896230757
1045.5664313424493
1120.5132035785584
1068.6002021201293
1066.844936855855
1047.1473429529728
1101.377276887007
1061.7482325693472
1093.2659275584601
1160.361701217504
1026.87595385746
1158.398419157716
997.5307306777524
1059.118904075482
1011.1434564883937
1148.8373120180574
1120.517136993234
1005.6736544520965
1096.1014385007384
1214.253224971141
1063.5361913107677
1163.3886531831204
1021.7463587639351
1092.4165466213135
1071.607596959678
1109.8638136287157
1073.024493947605
1067.6795862382849
1004.132486854437
1076.591320128105
987.99418160127
1097.4289511870486
1045.5096089268495
1072.131107917742
1053.1602059417455
1203.7341737557306
1161.248491568297
1095.8163310430484
1032.051902337163
1054.2026558532368
1114.7314197802768
1028.6003371601169
1051.7719781580963
1178.0051492939572
1154.030233460297
1016.8608394462923
1152.8898418669053
1173.5063722095206
1067.5464348367996
1103.932653456536
1056.4380333714519
1054.528998001603
1048.881686844851
1122.04976069909
1066.8778072734647
1178.5987841305848
1146.2872763387586
1043.058844917136
1029.201146307107
1091.6849897835018
1092.2818537772937
1131.7122389205408
1018.3711144511818
1048.3138666303698
1186.8736877459296
1107.9507652986154
1264.5490209486636
1080.2076565883367
1087.814034885857
1000.9223624341896
1074.2752919086429
1097.3478142226095
1081.7393960100085
1107.5608173641422
1200.4184184983096
1109.226796481541
1202.0352510671503
1136.0910600274067
1112.8551328281358
1013.1068547208247
1123.912229855224
1132.5728320599283
1035.8441094910588
1048.3104544135088
1150.5677801891975
1038.811434124556
1102.8420085948298
978.9682012117979
1048.5241287722963
1046.7553103363166
1073.3583064285717
1050.919413301495
1061.3005604740426
1106.2082865188177
1007.7575272017049
1057.8620136941186
1129.2874347199377
1083.7392865081813
1126.8188772516778
1018.1604933220065
1153.163632468624
1078.8765702212145
1045.7778790692792
1062.0813560683553
1118.6824145534051
1199.0517688184907
1108.2628144166235
1137.727895995654
1131.830830681234
1181.557727962828
1108.5987232159914
1149.0405672682837
1103.944583256053
1147.5358035211307
1054.6301259310615
1124.6351344885934
1063.890883744128
1111.4275233851072
1185.3592189752655
1097.6170493725265
1140.9101750016725
1165.2680544400005
1038.207595295891
1179.875937703844
1198.8421302316565
1299.806388023073
1092.1547571354938
1126.4091141329732
1188.1272441015049
1056.2308773317457
1108.877366114328
1184.363570967171
1109.6051434460182
1106.6522856967347
1166.1000534612413
1116.0643078767985
1055.4469753558928
1120.046099476122
1051.482938058448
1098.1508657058773
1091.3750406904785
1138.5522658044704
1028.3375856226414
1037.1001464651647
1119.4189572166072
1079.6975018237067
1159.3684286505422
1075.9493684945721
1099.4334495160929
1073.89711781601
1106.9137984214692
1117.5078731749404
1165.2444227097687
1104.1429978969497
1134.463955364635
1054.6385552575136
1137.4442199196205
1167.5566547905246
1021.5838676189577
1066.9229074506832
1105.0300797731263
1112.5828689656512
1086.0057868527085
1050.1986284353704
1097.4703442714222
1118.999336934033
1092.0532285107581
1064.0342169062305
1179.4845774230757
1025.0517430229913
1055.167299255337
1089.2689498452426
1076.5092280909691
1053.0286825964158
1138.7268646742436
1107.3430097424955
1140.8432976265085
1100.7698639809291
1084.9447865775699
1027.7854456816033
1219.6494695755607
1057.0779049225505
1073.812978545142
1036.206965568973
1125.5837270740294
1132.9363484772339
1123.1825556328924
1082.3579190637922
1056.8244631963182
1062.59959879545
1248.24576415844
1079.8070627865052
1087.4207518445673
1100.4186059197066
1010.6702369235023
1142.8713200607897
1110.4685244765765
1128.8334901543521
1229.8826709906475
1029.9965049963298
1110.106263411009
1208.9045316598053
995.8956021198806
1059.9289429314113
1087.2362223113194
1043.8810021532263
1088.6171465435787
1056.7686987983532
991.2903128248647
1118.2482151031727
1171.8941766887372
1071.317447656973
1079.2547716640383
1100.6588206746635
1112.662028744402
1054.5954455751678
1130.0036847752408
1062.9562402698764
1029.4504784461
1118.2644172940613
1148.7766518891337
1072.567867869875
1009.8054220800535
1161.8397540472258
1155.6992978742794
1021.5925858782216
1168.115460746732
1135.455225132116
1208.559113934978
1094.6930881908384
1016.5996662527366
1082.077945108767
1075.0432823602687
1009.9017381587166
1137.1080122226933
1110.2692218701184
1173.6479019938329
1195.2259819919896
1026.4463104236238
1178.2200509989984
1193.939882086173
1085.3718422898144
1238.5570994484267
1135.9088156848077
997.9199149485586
1017.8726289786841
1120.2535071131163
1042.4225726110492
1017.7497203281107
1147.9631328301123
1186.7646973030028
1159.190081292167
1139.2321469697563
1171.6249578689367
1162.3774702413546
1055.6072604938356
1197.7201810761505
1112.4432974987826
1089.8337466355092
1009.9111248746665
1110.2288949605434
1003.2168402677165
1021.0563516485216
1210.8980953409664
1165.3677591277071
1109.3973499333745
1098.4626719182143
1162.5138596655643
1180.1534631503048
1027.0278762050873
1180.7817346429902
1122.4829284450757
1161.0766606024104
1034.0722488107253
1091.001837200271
1029.635649418516
1067.6004198257244
1121.835055312451
1132.0168172681567
1075.673715293476
1092.008907729984
1063.2111393002558
1080.4505003853974
1078.7165075513935
1066.4491701206316
1023.5340749031714
1087.7349826334685
1237.5496179787306
1117.1512810835618
1109.288437531357
1012.8698752408699
1175.6625157753388
1118.8743946963657
1153.2759948589737
1070.1023542028634
1163.737893239737
1061.7614209095161
1161.5504680604583
1071.5688615515312
1133.3995742554937
1127.1543302786772
1073.7725228453885
1186.1484504731366
1043.47350051062
1054.5998070367864
1126.9600698410577
1088.8544874493653
1070.5933544757017
1025.8738613041746
1106.8139401044414
1121.8389640216558
1028.235932448936
1073.2394559237696
1144.0438821262494
1184.5927632195965
1116.9405952275351
1151.9309416171636
1053.377300706569
1174.8778009070622
1141.5112807454586
1281.4373836147174
1165.2949540659763
1101.9696993466803
1049.3151158171195
1114.0066800389675
1054.3126206384993
1019.3324775753708
1068.380273521707
1055.1626066425458
1415.2826538068734
1241.9637195323078
1045.19631730871
1080.7792770011176
1119.2700012646044
1179.6945414241452
1120.5596152975825
1134.691208900022
1091.7383534337143
978.5805475991057
1291.694185994659
1039.750589541626
1047.574725942988
1049.4920449089195
1243.0710212097745
1097.8188139360168
1281.076235686232
1089.5733059678516
1062.524665417521
1103.2024403043522
1211.600593154241
1139.3087420468426
1032.7826929540504
1124.4524460171974
1065.6614086153013
1150.3369496873975
1129.2563442788357
1201.2741042792265
1063.2769093246259
1132.450348243715
1085.2626585388841
1051.6979215093984
1089.706050408659
1158.0156029210802
1077.1857424733903
1140.0154448885864
1013.2601213957603
1086.0381812402597
1000.5389443387247
1100.9399472142613
1146.2260977816702
1059.9631378650447
1073.6792996320958
1132.3906522832729
1094.0096501413136
1211.2489925252771
1096.5802507475107
1077.8386361757352
1163.7183436746327
1027.2804827894959
1014.7471760324081
1141.6745187881027
1220.4827331786714
1122.4698598270745
1102.5383633153556
1123.4187000058153
1119.7330774581178
1059.6650659070515
1064.7425782329667
1137.3152490413052
1058.3992040641526
1036.6131125516229
1181.9176177026
1101.701670897854
1040.2222072705556
984.8298720811474
1079.472359449138
1111.8564189130655
1158.0782898392615
1136.619410367687
1049.131268964163
1158.6955363956324
1210.8926275442946
1059.068668065115
1092.207311642618
1114.222276765897
1129.5017134062634
1128.2226515509258
1063.6455557175655
1054.9626451053125
1142.6761770327853
1142.2198744690509
1127.6563744997206
1095.179094340071
1153.6166411890115
1057.5395251817906
1039.4226437976383
1077.076764837604
1106.098721828035
1157.2497654923325
1141.7086221500033
1035.046425649914
1140.5800918023301
1111.7774307890063
1085.0866990738002
1163.7248425948223
1140.0755788100203
1136.0127249919321
1041.739422408216
1038.255919591565
1167.5535418353697
1040.3647857952171
1050.5475771270012
1062.3822915941337
1090.471600369013
1062.5752515574086
1070.3577399410008
1070.4083490750802
1177.5651778525598
1080.754384363662
1187.1629142499057
1073.0729735502748
1087.2464599335121
1116.3203085024527
1033.451353648267
